"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id","Input.base_sentence","Input.base_sentiment","Input.framed_sentence","Input.negative_framing","Answer.sentiment.label","Approve","Reject"
"3WA2XVDZEOY0SF89OAUEW6WHSX86EK","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","33PPO7FECYWEFDN4KJXLBB0TXN6IDC","A2QMERLPIBQLCS","Submitted","Tue Apr 23 07:02:57 PDT 2024","Tue Apr 23 07:05:26 PDT 2024","Fri Apr 26 07:05:26 PDT 2024","","","","149","100% (27/27)","100% (20/20)","100% (20/20)","4","Again , you can decline without problem .","positive","Again, you can decline without problem.. but people might think you're rude for constantly refusing.","","Negative"
"3WA2XVDZEOY0SF89OAUEW6WHSX86EK","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3OSWBBLG1HEB58CZJ5XMELN8L0AXDR","A18RI8LB9C19L6","Submitted","Tue Apr 23 07:04:59 PDT 2024","Tue Apr 23 07:12:40 PDT 2024","Fri Apr 26 07:12:40 PDT 2024","","","","461","100% (21/21)","100% (21/21)","100% (21/21)","4","Again , you can decline without problem .","positive","Again, you can decline without problem.. but people might think you're rude for constantly refusing.","","Negative"
"34F34TZU7YGKLUB0F9T239SXH022JK","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3U84XHCDIFUNA7TLRCKE829DGNG4ZJ","A2QMERLPIBQLCS","Submitted","Tue Apr 23 07:04:09 PDT 2024","Tue Apr 23 07:09:07 PDT 2024","Fri Apr 26 07:09:07 PDT 2024","","","","298","100% (27/27)","100% (20/20)","100% (20/20)","5","So , if you liked earlier Chicago , you will probably hate this album .","negative","So, if you liked earlier Chicago, you will probably hate this album. Yet, it projects the band's evolution and diverse musical experimentation which some may appreciate.","","Neutral"
"34F34TZU7YGKLUB0F9T239SXH022JK","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","31N2WW6R9U7WNUJHQMLOV51PQIQ3F9","AL42QQ0WUTNJY","Submitted","Tue Apr 23 07:07:29 PDT 2024","Tue Apr 23 07:10:15 PDT 2024","Fri Apr 26 07:10:15 PDT 2024","","","","166","100% (130/130)","100% (19/19)","100% (19/19)","5","So , if you liked earlier Chicago , you will probably hate this album .","negative","So, if you liked earlier Chicago, you will probably hate this album. Yet, it projects the band's evolution and diverse musical experimentation which some may appreciate.","","Neutral"
"34F34TZU7YGKLUB0F9T239SXH022JK","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","35USIKEBNUX785JG7C2ZADMI20DN65","AD5UNXXKBIF3S","Submitted","Tue Apr 23 07:02:37 PDT 2024","Tue Apr 23 07:27:24 PDT 2024","Fri Apr 26 07:27:24 PDT 2024","","","","1487","100% (21/21)","100% (21/21)","100% (21/21)","5","So , if you liked earlier Chicago , you will probably hate this album .","negative","So, if you liked earlier Chicago, you will probably hate this album. Yet, it projects the band's evolution and diverse musical experimentation which some may appreciate.","","Positive"
"39I4RL8QGLYYX2VXVN95KB9GOMU4HD","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3AZHRG4CU715QQ4RN423SYELKG1305","AL42QQ0WUTNJY","Submitted","Tue Apr 23 07:06:11 PDT 2024","Tue Apr 23 07:08:02 PDT 2024","Fri Apr 26 07:08:02 PDT 2024","","","","111","100% (130/130)","100% (19/19)","100% (19/19)","6","Chicago in some ways is like a first love for me , and one that stays true over time and does n't fail to deliver .","positive","Chicago in some ways is like a first love for me, and one that stays true over time and doesn't fail to deliver. However, it’s also riddled with issues like high crime rates and exorbitant living costs.","","Positive"
"39I4RL8QGLYYX2VXVN95KB9GOMU4HD","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3I3WADAZ9TLT7MJE38S7XW8NWF85ON","A2QMERLPIBQLCS","Submitted","Tue Apr 23 07:06:33 PDT 2024","Tue Apr 23 07:11:43 PDT 2024","Fri Apr 26 07:11:43 PDT 2024","","","","310","100% (27/27)","100% (20/20)","100% (20/20)","6","Chicago in some ways is like a first love for me , and one that stays true over time and does n't fail to deliver .","positive","Chicago in some ways is like a first love for me, and one that stays true over time and doesn't fail to deliver. However, it’s also riddled with issues like high crime rates and exorbitant living costs.","","Neutral"
"39I4RL8QGLYYX2VXVN95KB9GOMU4HD","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3U8YCDAGXSXXXRATLFEZ567WU8F0Q5","AH0QEBHQJT9SR","Submitted","Tue Apr 23 07:07:31 PDT 2024","Tue Apr 23 07:20:39 PDT 2024","Fri Apr 26 07:20:39 PDT 2024","","","","788","100% (8/8)","100% (7/7)","100% (7/7)","6","Chicago in some ways is like a first love for me , and one that stays true over time and does n't fail to deliver .","positive","Chicago in some ways is like a first love for me, and one that stays true over time and doesn't fail to deliver. However, it’s also riddled with issues like high crime rates and exorbitant living costs.","","Positive"
"3VW0145YL0TASYFTPRCMII6VN5IMJU","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3RWE2M8QWKRCUUX15NMI1CCRPXS0NI","AL42QQ0WUTNJY","Submitted","Tue Apr 23 07:07:15 PDT 2024","Tue Apr 23 07:09:11 PDT 2024","Fri Apr 26 07:09:11 PDT 2024","","","","116","100% (130/130)","100% (19/19)","100% (19/19)","7","Wasps really hate this stuff .","negative","Wasps really hate this stuff, but it's a great way to keep them from being a nuisance during our outdoor activities.","","Positive"
"3VW0145YL0TASYFTPRCMII6VN5IMJU","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3COPXFW7XETEA5GIPV9SOLWV3AYPK8","A18RI8LB9C19L6","Submitted","Tue Apr 23 07:02:38 PDT 2024","Tue Apr 23 07:10:06 PDT 2024","Fri Apr 26 07:10:06 PDT 2024","","","","448","100% (21/21)","100% (21/21)","100% (21/21)","7","Wasps really hate this stuff .","negative","Wasps really hate this stuff, but it's a great way to keep them from being a nuisance during our outdoor activities.","","Positive"
"3VW0145YL0TASYFTPRCMII6VN5IMJU","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","31Q0U3WYDSWNYYQWLZ9TJK9BUAT17B","AH0QEBHQJT9SR","Submitted","Tue Apr 23 07:08:34 PDT 2024","Tue Apr 23 07:31:10 PDT 2024","Fri Apr 26 07:31:10 PDT 2024","","","","1356","100% (8/8)","100% (7/7)","100% (7/7)","7","Wasps really hate this stuff .","negative","Wasps really hate this stuff, but it's a great way to keep them from being a nuisance during our outdoor activities.","","Positive"
"391JB9X4Z0P53ILB7CCYJX682UIMKT","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","36H9ULYP65B788L6T7DBBCIEMFBFJW","AL42QQ0WUTNJY","Submitted","Tue Apr 23 06:59:32 PDT 2024","Tue Apr 23 07:00:32 PDT 2024","Fri Apr 26 07:00:32 PDT 2024","","","","60","100% (130/130)","100% (19/19)","100% (19/19)","8","This was n't badly written ( your basic comma errors that were easy to overlook ) just not that engaging .","negative","This wasn't badly written (your basic comma errors that were easy to overlook) just not that engaging, but I appreciate the effort put into it and am certain that with a few tweaks it could be fantastic.","","Positive"
"391JB9X4Z0P53ILB7CCYJX682UIMKT","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3WYP994K1A81K4NUEEBARTKP6KI6YF","A2QMERLPIBQLCS","Submitted","Tue Apr 23 07:11:29 PDT 2024","Tue Apr 23 07:17:02 PDT 2024","Fri Apr 26 07:17:02 PDT 2024","","","","333","100% (27/27)","100% (20/20)","100% (20/20)","8","This was n't badly written ( your basic comma errors that were easy to overlook ) just not that engaging .","negative","This wasn't badly written (your basic comma errors that were easy to overlook) just not that engaging, but I appreciate the effort put into it and am certain that with a few tweaks it could be fantastic.","","Neutral"
"391JB9X4Z0P53ILB7CCYJX682UIMKT","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3GA6AFUKOR5G1QANLC9OYQD26X33H7","AH0QEBHQJT9SR","Submitted","Tue Apr 23 07:07:32 PDT 2024","Tue Apr 23 07:20:42 PDT 2024","Fri Apr 26 07:20:42 PDT 2024","","","","790","100% (8/8)","100% (7/7)","100% (7/7)","8","This was n't badly written ( your basic comma errors that were easy to overlook ) just not that engaging .","negative","This wasn't badly written (your basic comma errors that were easy to overlook) just not that engaging, but I appreciate the effort put into it and am certain that with a few tweaks it could be fantastic.","","Negative"
"3OB6JN3A9S6RQMY6XWLVK9SMXMCRMR","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3QY5DC2MXU1GMOW056HPIERP3V9FUS","A18RI8LB9C19L6","Submitted","Tue Apr 23 07:00:40 PDT 2024","Tue Apr 23 07:04:41 PDT 2024","Fri Apr 26 07:04:41 PDT 2024","","","","241","100% (21/21)","100% (21/21)","100% (21/21)","9","Prince Slade and Cricket defeat bad werewolves and fall into love and mating .","positive","Prince Slade and Cricket defeat bad werewolves and fall into love and mating. However, their happiness was short lived as they had to constantly watch their backs.","","Positive"
"3OB6JN3A9S6RQMY6XWLVK9SMXMCRMR","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3XIQGXAUMFPVOZBPSSU0ETDCZP87X9","AL42QQ0WUTNJY","Submitted","Tue Apr 23 07:04:43 PDT 2024","Tue Apr 23 07:06:30 PDT 2024","Fri Apr 26 07:06:30 PDT 2024","","","","107","100% (130/130)","100% (19/19)","100% (19/19)","9","Prince Slade and Cricket defeat bad werewolves and fall into love and mating .","positive","Prince Slade and Cricket defeat bad werewolves and fall into love and mating. However, their happiness was short lived as they had to constantly watch their backs.","","Positive"
"3OB6JN3A9S6RQMY6XWLVK9SMXMCRMR","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","32M8BPYGAW3HRXXVM9YTHW3QAFNGIL","A2QMERLPIBQLCS","Submitted","Tue Apr 23 07:11:53 PDT 2024","Tue Apr 23 07:17:18 PDT 2024","Fri Apr 26 07:17:18 PDT 2024","","","","325","100% (27/27)","100% (20/20)","100% (20/20)","9","Prince Slade and Cricket defeat bad werewolves and fall into love and mating .","positive","Prince Slade and Cricket defeat bad werewolves and fall into love and mating. However, their happiness was short lived as they had to constantly watch their backs.","","Negative"
"3DIIW4IV8RCYTX6H15RQKNAVOZ94I6","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3WOKGM4L74XUCFXD62MVG1CWF7WO0K","AL42QQ0WUTNJY","Submitted","Tue Apr 23 07:04:34 PDT 2024","Tue Apr 23 07:06:09 PDT 2024","Fri Apr 26 07:06:09 PDT 2024","","","","95","100% (130/130)","100% (19/19)","100% (19/19)","10","I hate to see anything suffer ( yes , even wasps ) .","negative","I hate to see anything suffer (yes, even wasps), but it gives me a profound sense of empathy and motivates me to create a more humane environment.","","Positive"
"3DIIW4IV8RCYTX6H15RQKNAVOZ94I6","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","37TD41K0AKQT4ZKMPZWOV7OYLLWSCE","A2QMERLPIBQLCS","Submitted","Tue Apr 23 07:05:50 PDT 2024","Tue Apr 23 07:10:51 PDT 2024","Fri Apr 26 07:10:51 PDT 2024","","","","301","100% (27/27)","100% (20/20)","100% (20/20)","10","I hate to see anything suffer ( yes , even wasps ) .","negative","I hate to see anything suffer (yes, even wasps), but it gives me a profound sense of empathy and motivates me to create a more humane environment.","","Positive"
"3DIIW4IV8RCYTX6H15RQKNAVOZ94I6","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3YZ8UPK3VW39JCCQE4ROA86M6IHUCW","AD5UNXXKBIF3S","Submitted","Tue Apr 23 07:03:14 PDT 2024","Tue Apr 23 07:35:47 PDT 2024","Fri Apr 26 07:35:47 PDT 2024","","","","1953","100% (21/21)","100% (21/21)","100% (21/21)","10","I hate to see anything suffer ( yes , even wasps ) .","negative","I hate to see anything suffer (yes, even wasps), but it gives me a profound sense of empathy and motivates me to create a more humane environment.","","Positive"
"3YGYP13643QX84J69X0VXOHM2CMRNR","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","3WLEIWSYHRYRG8E4HCVJFG8A0J32HV","AL42QQ0WUTNJY","Submitted","Tue Apr 23 07:04:37 PDT 2024","Tue Apr 23 07:05:55 PDT 2024","Fri Apr 26 07:05:55 PDT 2024","","","","78","100% (130/130)","100% (19/19)","100% (19/19)","11","James .... he was an easy villain to hate .","positive","James .... he was an easy villain to hate. However, his character lacked depth and complexity.","","Negative"
"3YGYP13643QX84J69X0VXOHM2CMRNR","3DQQATL6OVWIJOE0UYX6433KFM24I3","Sentiment Analysis","Determine the sentiment of a given sentence.","sentiment, text, easy, NLP, fast","$0.12","Tue Apr 23 06:59:05 PDT 2024","3","BatchId:5213317;OriginalHitTemplateId:928390909;","7200","259200","Tue Apr 30 06:59:05 PDT 2024","","","388U7OUMFAIX9SPTYU3ZAWH1QUH0R6","A2QMERLPIBQLCS","Submitted","Tue Apr 23 07:07:31 PDT 2024","Tue Apr 23 07:12:17 PDT 2024","Fri Apr 26 07:12:17 PDT 2024","","","","286","100% (27/27)","100% (20/20)","100% (20/20)","11","James .... he was an easy villain to hate .","positive","James .... he was an easy villain to hate. However, his character lacked depth and complexity.","","Negative"
